状态,链接,活动id,upid,抽奖时间戳,抽奖时间,一等奖,二等奖,三等奖
0,http://www.bilibili.com/opus/990690372159012889,990690372159012889,1930420310,1732118400,2024-11-21 00:00:00,无,无,无
0,https://www.bilibili.com/opus/968768141777698852,968768141777698852,174501086,1732150740,2024-11-21 08:59:00,碧蓝航线 贝奇 周年纪念 1/7比例手办,无,
0,https://www.bilibili.com/opus/990704674395914295,990704674395914295,3493265644980448,1732194000,2024-11-21 21:00:00,【《蔚蓝档案》角色周边小礼包】1份,无,
0,https://t.bilibili.com/982872737115537410,982872737115537410,92568184,1732217160,2024-11-22 03:26:00,iPhone 16 128g 一台,无,
0,http://www.bilibili.com/opus/987320197204410391,987320197204410391,40992449,1732464000,2024-11-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988420159824723968,988420159824723968,1845213301,1732464000,2024-11-25 00:00:00,无,无,无
0,https://www.bilibili.com/opus/990351198560190515,990351198560190515,311871090,1732478700,2024-11-25 04:05:00,iphone16手机,airpods4耳机,100元现金红包
0,https://www.bilibili.com/opus/970973397037088771,970973397037088771,204120111,1732512840,2024-11-25 13:34:00,外星人X14游戏本,黑神话悟空标准版,蓬商电子蓝牙耳机
0,http://www.bilibili.com/opus/979269094175932434,979269094175932434,287886755,1732550400,2024-11-26 00:00:00,无,无,无
0,https://t.bilibili.com/970702633735028740,970702633735028740,438694500,1732618800,2024-11-26 19:00:00,黑神话 悟空游戏,88元现金红包,
0,http://www.bilibili.com/opus/981176276532330516,981176276532330516,700764023,1732636800,2024-11-27 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985816516285956096,985816516285956096,2030906413,1732636800,2024-11-27 00:00:00,无,无,无
0,https://www.bilibili.com/opus/971712058650263570,971712058650263570,43222001,1732734000,2024-11-28 03:00:00,原神/崩铁/绝自选满命角色（折现7000,648元红包,
0,https://www.bilibili.com/opus/971338825775185924,971338825775185924,174501086,1732755540,2024-11-28 08:59:00,蔚蓝档案 狐坂若藻泳装比例手办,无,
0,https://www.bilibili.com/opus/971765071196717078,971765071196717078,1871001,1732871040,2024-11-29 17:04:00,648元,无,
0,http://www.bilibili.com/opus/978438952191000599,978438952191000599,32708726,1732896000,2024-11-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/963971045559107621,963971045559107621,1425239276,1732896000,2024-11-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986952921659736086,986952921659736086,275163312,1732896000,2024-11-30 00:00:00,无,无,无
0,https://www.bilibili.com/opus/971994448191815687,971994448191815687,38568774,1732896000,2024-11-30 00:00:00,648元红包,无,
0,http://www.bilibili.com/opus/976126619108245511,976126619108245511,8939133,1732896000,2024-11-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985485507445129216,985485507445129216,623285063,1732896000,2024-11-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986248053126070279,986248053126070279,477322873,1732896000,2024-11-30 00:00:00,无,无,无
0,https://www.bilibili.com/opus/986237556214464514,986237556214464514,171086,1732960800,2024-11-30 18:00:00,iPhone16Pro 沙漠金,88元红包,
0,https://www.bilibili.com/opus/981806636016336899,981806636016336899,36081646,1732962420,2024-11-30 18:27:00,无限遨游系列全套周边+星球痛包,ProjectLuo系列 充电头+充电宝,洛天依 12分可动手办
0,https://www.bilibili.com/opus/986685405345611797,986685405345611797,354963705,1732975200,2024-11-30 22:00:00,雷蛇电竞鼠标,凤鸣天音 深渊黑龙PRO耳机,4060Ti便携主机或星璨大岚甘雨机箱
0,https://t.bilibili.com/982412703149588483,982412703149588483,30949419,1732975200,2024-11-30 22:00:00,苹果iPhone 16,铭匠光学全画幅75F2,大会员！一起看更多好玩内容
0,https://www.bilibili.com/opus/983016777388654633,983016777388654633,18937162,1732980600,2024-11-30 23:30:00,华为Mate XT或两台Mate70系列,茶颜悦色零食大礼包,
0,http://www.bilibili.com/opus/990615631106670625,990615631106670625,12355462,1732982400,2024-12-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988400826002178051,988400826002178051,287886755,1732982400,2024-12-1 00:00:00,无,无,无
0,https://www.bilibili.com/opus/983190607644065816,983190607644065816,703018634,1732984200,2024-12-01 00:30:00,88.88r红包,无,
0,https://www.bilibili.com/opus/972529197421428738,972529197421428738,174501086,1733014740,2024-12-01 08:59:00,碧蓝航线 鳂 波光潋滟1/7比例手办,无,
0,https://www.bilibili.com/opus/973271269023678471,973271269023678471,174501086,1733187540,2024-12-03 08:59:00,碧蓝航线 鳂 比例手办 重装版,碧蓝航线 鳂 比例手办 轻装版,
0,https://www.bilibili.com/opus/981825529598443541,981825529598443541,941799,1733304600,2024-12-04 17:30:00,七彩虹RTX4080Super*1份,微星RTX4070Super*10份,撼讯RX7700XT 12GB 竞技
0,https://www.bilibili.com/opus/985155426299412485,985155426299412485,36081646,1733569500,2024-12-07 19:05:00,洛天依毛绒玩偶,无,
0,http://www.bilibili.com/opus/990240790014853142,990240790014853142,1432747633,1733587200,2024-12-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986989317193728002,986989317193728002,321173469,1733673600,2024-12-9 00:00:00,无,无,无
0,https://www.bilibili.com/opus/975906261493088275,975906261493088275,357121507,1733835060,2024-12-10 20:51:00,1台1TB Mate XT（没抢到就折现,无,
0,https://www.bilibili.com/opus/975949657865715728,975949657865715728,8878641,1733839200,2024-12-10 22:00:00,华为Mate XT16+1T 若没货折现,无,
0,https://www.bilibili.com/opus/977605393477795856,977605393477795856,620903,1734192000,2024-12-15 00:00:00,泰蕾莎手办,无,
0,https://www.bilibili.com/opus/979215357695754260,979215357695754260,241332396,1734524520,2024-12-18 20:22:00,iPhone16 Pro,iPhone16,正版球衣（自选球队）
0,https://t.bilibili.com/979209409178632192,979209409178632192,174501086,1734569940,2024-12-19 08:59:00,明日方舟 W 盛礼 1/7比例手办,无,
0,https://www.bilibili.com/opus/990969463419437089,990969463419437089,326499679,1734656400,2024-12-20 09:00:00,《烈火浇愁》漫画单行本*1,无,
0,http://www.bilibili.com/opus/983032535667703826,983032535667703826,18672197,1734710400,2024-12-21 00:00:00,无,无,无
0,https://www.bilibili.com/opus/979962759547453449,979962759547453449,371767572,1734779040,2024-12-21 19:04:00,1W元现金红包 抽1人,1000元现金红包 抽10人,
0,https://www.bilibili.com/opus/980644525234978817,980644525234978817,174501086,1734915540,2024-12-23 08:59:00,东方Project 魂魄妖梦 比例手办,无,
0,http://www.bilibili.com/opus/983271971458383877,983271971458383877,375191059,1734969600,2024-12-24 00:00:00,无,无,无
0,https://www.bilibili.com/opus/981462664973647874,981462664973647874,174501086,1735088280,2024-12-25 08:58:00,BearPanda国风系列 落红 手办,无,
0,http://www.bilibili.com/opus/989547193575669768,989547193575669768,287886755,1735142400,2024-12-26 00:00:00,无,无,无
0,http://www.bilibili.com/opus/982483275887935496,982483275887935496,287886755,1735142400,2024-12-26 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988493597329326083,988493597329326083,287886755,1735142400,2024-12-26 00:00:00,无,无,无
0,https://www.bilibili.com/opus/981785577767567376,981785577767567376,174501086,1735174740,2024-12-26 08:59:00,小百合 乳牛 1/7比例手办,无,
0,https://www.bilibili.com/opus/982838489043173376,982838489043173376,21540057,1735387800,2024-12-28 20:10:00,iPhone16 128g,怪物猎人荒野,50现金红包
0,https://www.bilibili.com/opus/982964464728932403,982964464728932403,17202395,1735478340,2024-12-29 21:19:00,渴创客制化,无,
0,http://www.bilibili.com/opus/968824805324226561,968824805324226561,349976981,1735574400,2024-12-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/976508815353577509,976508815353577509,102734471,1735574400,2024-12-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989215484645736449,989215484645736449,1265301803,1735574400,2024-12-31 00:00:00,无,无,无
0,https://www.bilibili.com/opus/987614819093839890,987614819093839890,174501086,1735605000,2024-12-31 08:30:00,卓越级·梵天丸 会员购专属版,无,
0,https://t.bilibili.com/989924463512387591,989924463512387591,160450916,1735740000,2025-01-01 22:00:00,1000元现金红包,星铁小月卡,
0,https://t.bilibili.com/990392430273495042,990392430273495042,174501086,1737160200,2025-01-18 08:30:00,大漫匠 白兔rosu  手办,无,
0,https://t.bilibili.com/990259681397047320,990259681397047320,17202395,1737177120,2025-01-18 13:12:00,麦克风,DUX Studio,
0,https://t.bilibili.com/990995886036221961,990995886036221961,174501086,1737246600,2025-01-19 08:30:00,早濑优香 体操服手办,无,
状态,链接,活动id,upid,抽奖时间戳,抽奖时间,一等奖,二等奖,三等奖
