状态,链接,活动id,upid,抽奖时间戳,抽奖时间,一等奖,二等奖,三等奖
1,https://www.bilibili.com/opus/1033721606531186708,1033721606531186708,258852214,1740745980,2025-02-28 20:33:00,蓝宝石RX 7650 黑钻版显卡,蓝宝石RX 7650 GRE 白金版,
1,https://www.bilibili.com/opus/1028642266555613184,1028642266555613184,351085345,1740756600,2025-02-28 23:30:00,ROG夜神5090D显卡,ROG幻X 2025版,ROG PG27UCDM显示器
1,https://www.bilibili.com/opus/1025156415237390389,1025156415237390389,72201502,1740758400,2025-03-01 00:00:00,模型大礼包,实用大礼包,文化大礼包
1,http://www.bilibili.com/opus/1025262024212348933,1025262024212348933,3546746707774174,1740758400,2025-3-1 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1036348122918289415,1036348122918289415,359817973,1740758400,2025-3-1 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1030359295697354758,1030359295697354758,406937345,1740758400,2025-3-1 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1027349307456487429,1027349307456487429,327988055,1740758400,2025-3-1 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1037804733168877585,1037804733168877585,1435278966,1740758400,2025-3-1 00:00:00,无,无,无
1,https://www.bilibili.com/opus/1021872221227843605,1021872221227843605,112037663,1740765600,2025-03-01 02:00:00,赛车模拟器套装,小米车模+1000元消费红包,500元消费红包
1,https://www.bilibili.com/opus/1030814884333355011,1030814884333355011,271176426,1740776400,2025-03-01 05:00:00,球鞋一双！,无,
1,https://www.bilibili.com/opus/1027350649613844497,1027350649613844497,70783742,1740801900,2025-03-01 12:05:00,10000元现金,200元现金,
1,https://www.bilibili.com/opus/1031497861438636056,1031497861438636056,178690106,1740812400,2025-03-01 15:00:00,RTX 5070,荣耀 Magic6 12GB+256GB,内存条一对
1,https://www.bilibili.com/opus/1031498681765855235,1031498681765855235,12145493,1740812400,2025-03-01 15:00:00,RTX 5080,威刚 750W金牌电源,无线耳机一个
1,https://www.bilibili.com/opus/1025223360888438784,1025223360888438784,1946939980,1740823200,2025-03-01 18:00:00,统帅云朵洗烘套装/米家净烟机P1烟灶套装,99元现金红包,b站月度超级大会员
1,https://www.bilibili.com/opus/1005927412873035779,1005927412873035779,38568774,1740825060,2025-03-01 18:31:00,648红包,无,
1,https://www.bilibili.com/opus/1030752280895291433,1030752280895291433,686977782,1740830400,2025-03-01 20:00:00,#1车模、#3车模、#5车模,皮质钥匙包、精灵狮玩偶、Crocs洞洞鞋,#1徽章、#3徽章、#5徽章
1,http://www.bilibili.com/opus/1036995711656263732,1036995711656263732,571307144,1740844800,2025-3-2 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1037474033580376105,1037474033580376105,690588074,1740844800,2025-3-2 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1029359401522167810,1029359401522167810,20653637,1740844800,2025-3-2 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1035891997402988548,1035891997402988548,433865481,1740844800,2025-3-2 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1037368643650846728,1037368643650846728,508103429,1740931200,2025-3-3 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1037808620092260358,1037808620092260358,515019371,1740931200,2025-3-3 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1036588802144993300,1036588802144993300,9978781,1740931200,2025-3-3 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1035935782450233349,1035935782450233349,436170053,1740931200,2025-3-3 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1038141703409631252,1038141703409631252,399259929,1740931200,2025-3-3 00:00:00,无,无,无
1,http://www.bilibili.com/opus/1035608913945296899,1035608913945296899,333641046,1740931200,2025-3-3 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037739737399427093,1037739737399427093,1636034895,1741017600,2025-3-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037817063991672865,1037817063991672865,679380709,1741017600,2025-3-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037481369348866067,1037481369348866067,90668673,1741017600,2025-3-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1033273791751389192,1033273791751389192,1054571952,1741017600,2025-3-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038481862676185096,1038481862676185096,2250815,1741017600,2025-3-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038150774360637443,1038150774360637443,679380709,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038469117348151320,1038469117348151320,7600646,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037708768554516515,1037708768554516515,1464627422,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035601908869365760,1035601908869365760,383666009,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035982490187071489,1035982490187071489,436170053,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038079853711065096,1038079853711065096,1464627422,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035592837871173638,1035592837871173638,383666009,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038083304763424772,1038083304763424772,30973654,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037468256817905666,1037468256817905666,3546792830437947,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035856355610591241,1035856355610591241,394373125,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038114658024685571,1038114658024685571,3546687932991974,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038472171074093106,1038472171074093106,434950053,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037863655840940036,1037863655840940036,373471445,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035234882413920258,1035234882413920258,396808737,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038466780909010962,1038466780909010962,629237626,1741104000,2025-3-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035926771603603460,1035926771603603460,628831867,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1031537392292462597,1031537392292462597,1536750746,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037832463610544135,1037832463610544135,436170053,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037850502491013126,1037850502491013126,315819794,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038203563838275638,1038203563838275638,508103429,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038112493323419702,1038112493323419702,3546593890404826,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037863387358298131,1037863387358298131,521548831,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035932608455770118,1035932608455770118,543816944,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037475777316126720,1037475777316126720,2122458627,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037863387385561090,1037863387385561090,599062482,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037869056721420306,1037869056721420306,521950960,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038519493011177477,1038519493011177477,679380709,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038157163150704646,1038157163150704646,30973654,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038482388817018903,1038482388817018903,3546687932991974,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038087080004026393,1038087080004026393,306455387,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038543710216781847,1038543710216781847,1312702972,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038449442119745559,1038449442119745559,429886010,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037813168472064021,1037813168472064021,436170053,1741190400,2025-3-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037863387363540997,1037863387363540997,481508309,1741190400,2025-3-6 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1038110620704047109,1038110620704047109,586631367,1741235400,2025-03-06 12:30:00,CHERRY联名Mi-a键盘,无,
0,http://www.bilibili.com/opus/1031160661430763559,1031160661430763559,323938301,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035233435020427272,1035233435020427272,1752630832,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037461378436169733,1037461378436169733,166491016,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1030276694881075204,1030276694881075204,1863894913,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038086336996704307,1038086336996704307,3493279620401432,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1027474232974508051,1027474232974508051,171818544,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037160097231405065,1037160097231405065,436170053,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038201242373849095,1038201242373849095,515090296,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038497324569985040,1038497324569985040,3546710322186667,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1034862873835208707,1034862873835208707,1752630832,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1025865411249307648,1025865411249307648,171818544,1741276800,2025-3-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1036069809033314327,1036069809033314327,489004577,1741276800,2025-3-7 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1030307854824767496,1030307854824767496,17138783,1741316400,2025-03-07 11:00:00,888元红包,无,
0,https://www.bilibili.com/opus/1030309203488538628,1030309203488538628,591977818,1741318200,2025-03-07 11:30:00,666元红包,无,
0,https://www.bilibili.com/opus/1036626756754210822,1036626756754210822,3461576715667734,1741334400,2025-03-07 16:00:00,【888礼金*1】,【无限暖暖周边礼盒*1】,
0,http://www.bilibili.com/opus/1038093488098377748,1038093488098377748,1771385364,1741363200,2025-3-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037346928289906711,1037346928289906711,1741810867,1741363200,2025-3-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037475790177959968,1037475790177959968,287886755,1741363200,2025-3-8 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1032254235249475584,1032254235249475584,1790756206,1741428000,2025-03-08 18:00:00,2424款HDC背包,花粉冲锋衣（尺码随机）,P系列纪念勋章
0,https://www.bilibili.com/opus/1030415469579862020,1030415469579862020,285571498,1741447020,2025-03-08 23:17:00,一人500元,一人100元,
0,http://www.bilibili.com/opus/1038095315590185001,1038095315590185001,2038413965,1741449600,2025-3-9 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035884266475487235,1035884266475487235,1425239276,1741449600,2025-3-9 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1032191790731493383,1032191790731493383,534970347,1741535940,2025-03-09 23:59:00,Q版梅塞施密特 BF109&飞行员模型,无,
0,http://www.bilibili.com/opus/1037527870983897097,1037527870983897097,436170053,1741536000,2025-3-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038163440263233537,1038163440263233537,3493265269590447,1741536000,2025-3-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038527279797370920,1038527279797370920,31107135,1741536000,2025-3-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1032148037892309001,1032148037892309001,480520643,1741536000,2025-3-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035590110548066305,1035590110548066305,430040367,1741536000,2025-3-10 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1031806398987501608,1031806398987501608,1888510872,1741579200,2025-03-10 12:00:00,R5 5600电脑主机,无,
0,https://www.bilibili.com/opus/1032298327402610728,1032298327402610728,108766164,1741608000,2025-03-10 20:00:00,富士instax mini 12,骆驼天幕帐篷 或 小米手环9,理肤泉防晒霜 或 b站年度大会员
0,http://www.bilibili.com/opus/1038465092985815045,1038465092985815045,647359920,1741622400,2025-3-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037863387366686742,1037863387366686742,2007250903,1741622400,2025-3-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035513582837563392,1035513582837563392,3461571554577304,1741708800,2025-3-12 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038215207486226457,1038215207486226457,697654195,1741708800,2025-3-12 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038574816478625799,1038574816478625799,31107135,1741795200,2025-3-13 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038574636089999380,1038574636089999380,27534330,1741795200,2025-3-13 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038574661882871824,1038574661882871824,486445583,1741795200,2025-3-13 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038481869122830343,1038481869122830343,399259929,1741881600,2025-3-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1036252931386507268,1036252931386507268,509955674,1741881600,2025-3-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037471057128194071,1037471057128194071,3493265269590447,1741968000,2025-3-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038110777479790610,1038110777479790610,1425239276,1741968000,2025-3-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038564804897275925,1038564804897275925,1631015691,1741968000,2025-3-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038255846433226793,1038255846433226793,413132743,1741968000,2025-3-15 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1033021020082012162,1033021020082012162,39180492,1741982400,2025-03-15 04:00:00,B站神秘礼盒,电脑显示器增高支架,外置显卡PCIe扩展底座
0,https://www.bilibili.com/opus/1033661146256637990,1033661146256637990,3546611663767648,1742011200,2025-03-15 12:00:00,间谍过家家 阿尼亚·福杰手办,无,
0,https://www.bilibili.com/opus/1036349413534990368,1036349413534990368,107130503,1742040000,2025-03-15 20:00:00,GT CUT 3 TURBO,无,
0,https://www.bilibili.com/opus/1034752789510619142,1034752789510619142,31748830,1742124600,2025-03-16 19:30:00,5070 新品显卡,PS01 1TB移动固态硬盘,影驰周边大礼包
0,http://www.bilibili.com/opus/1037731961370574856,1037731961370574856,432158620,1742140800,2025-3-17 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035283829996126227,1035283829996126227,232472043,1742227200,2025-3-18 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037894867323191331,1037894867323191331,417353455,1742227200,2025-3-18 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1024016908877299717,1024016908877299717,1514206231,1742270400,2025-03-18 12:00:00,RTX 5090D,现金红包,
0,https://www.bilibili.com/opus/1012606422014230577,1012606422014230577,174501086,1742293500,2025-03-18 18:25:00,APEX 碧蓝航线 乌尔里克·冯·胡贝尔,无,
0,https://www.bilibili.com/opus/1034771154791825414,1034771154791825414,1962211949,1742297400,2025-03-18 19:30:00,以名单先后顺序发送奖品,以名单先后顺序发送奖品,B站月度大会员
0,http://www.bilibili.com/opus/1035285118493655062,1035285118493655062,1111924041,1742313600,2025-3-19 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038580863832424450,1038580863832424450,698926571,1742400000,2025-3-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035467018972692486,1035467018972692486,1930420310,1742400000,2025-3-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038511878075056150,1038511878075056150,2056013660,1742400000,2025-3-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1030352586928029720,1030352586928029720,17247313,1742400000,2025-3-20 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1033044681027485700,1033044681027485700,1780480185,1742443200,2025-03-20 12:00:00,富士X100 VI,理光GR3,其它奖品详见动态，按中奖顺序依次发放
0,http://www.bilibili.com/opus/1038088862413357061,1038088862413357061,476645168,1742486400,2025-3-21 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038138641104240644,1038138641104240644,346469145,1742486400,2025-3-21 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1036286402077130757,1036286402077130757,436170053,1742486400,2025-3-21 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037841060000170009,1037841060000170009,2000380121,1742486400,2025-3-21 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1033407721749086212,1033407721749086212,497525820,1742496360,2025-03-21 02:46:00,50元红包或者哪吒2电影票（二选一）,3w现金红包,5090D显卡一张（品牌随机）
0,https://www.bilibili.com/opus/1013270561396097042,1013270561396097042,174501086,1742534700,2025-03-21 13:25:00,明日方舟澄闪喜夜侍者比例手办,无,
0,https://www.bilibili.com/opus/1013284056179146770,1013284056179146770,1871001,1742537880,2025-03-21 14:18:00,648元,无,
0,http://www.bilibili.com/opus/1035210645917663248,1035210645917663248,110487933,1742572800,2025-3-22 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1036209124900077573,1036209124900077573,620617977,1742572800,2025-3-22 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1036610974911561735,1036610974911561735,3494379016686375,1742572800,2025-3-22 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1025235734711238676,1025235734711238676,361556391,1742583600,2025-03-22 03:00:00,iPhone16 Pro 512G,Dji Pocket3 标准版,AirPods Pro 2
0,http://www.bilibili.com/opus/1038212170905550850,1038212170905550850,287886755,1742659200,2025-3-23 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037384069026938905,1037384069026938905,1943556735,1742745600,2025-3-24 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037471392167100440,1037471392167100440,485422279,1742745600,2025-3-24 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1020755628521422854,1020755628521422854,92568184,1742758020,2025-03-24 03:27:00,mate 70,无,
0,http://www.bilibili.com/opus/1037492302193360896,1037492302193360896,287886755,1742832000,2025-3-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037817880046993424,1037817880046993424,356084798,1742832000,2025-3-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038120456210612226,1038120456210612226,99442306,1742918400,2025-3-26 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037447031117840384,1037447031117840384,1930420310,1742918400,2025-3-26 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1038110777502859367,1038110777502859367,571307144,1742918400,2025-3-26 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1036626623630147624,1036626623630147624,647409444,1743004800,2025-03-27 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1015569885010329650,1015569885010329650,17202395,1743070080,2025-03-27 18:08:00,surface,无,
0,http://www.bilibili.com/opus/1030768150804693011,1030768150804693011,696592828,1743091200,2025-3-28 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1033743506589351958,1033743506589351958,297991412,1743177540,2025-03-28 23:59:00,5070Ti+9700X纯白海景房主机,无,
0,http://www.bilibili.com/opus/1035564680051949573,1035564680051949573,436170053,1743264000,2025-3-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037796186143064072,1037796186143064072,1521701206,1743350400,2025-3-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1025493883683864595,1025493883683864595,3493138475780593,1743350400,2025-3-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037744859181482016,1037744859181482016,515090296,1743350400,2025-3-31 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1032908698062684185,1032908698062684185,133901828,1743358920,2025-03-31 02:22:00,5080显卡,年度大会员,季度大会员
0,https://www.bilibili.com/opus/1034753575532625928,1034753575532625928,598415046,1743386400,2025-03-31 10:00:00,蓝宝石新品B850氮动WIFI,无,
0,https://www.bilibili.com/opus/1026687493765857301,1026687493765857301,504453319,1743422400,2025-03-31 20:00:00,RTX5080显卡,RTX5070TI / 5070显卡,RTX5060TI / 5060显卡
0,http://www.bilibili.com/opus/1036382184153284616,1036382184153284616,311871090,1743436800,2025-4-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037847925485469698,1037847925485469698,198427927,1743436800,2025-4-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1035515953651122212,1035515953651122212,2139961917,1743868800,2025-4-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1030325846463741971,1030325846463741971,40992449,1744214400,2025-4-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1037899613288267776,1037899613288267776,623285063,1744300800,2025-4-11 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1023040645631049732,1023040645631049732,174501086,1744764000,2025-04-16 08:40:00,APEX碧蓝航线安克雷奇手办,无,
0,https://www.bilibili.com/opus/1024739318056353829,1024739318056353829,174501086,1745194200,2025-04-21 08:10:00,键盘+公交卡,无,
0,https://www.bilibili.com/opus/1025136112921739264,1025136112921739264,174501086,1745282700,2025-04-22 08:45:00,薇尔莉特·伊芙加登 1/7手办,无,
0,http://www.bilibili.com/opus/1026279519114231809,1026279519114231809,1488429768,1745510400,2025-4-25 00:00:00,无,无,无
0,https://www.bilibili.com/opus/1026213187676012548,1026213187676012548,352735241,1745546880,2025-04-25 10:08:00,RTX 5090（保底20000元）,RX580,
0,http://www.bilibili.com/opus/994392238825930761,994392238825930761,436170053,1762444800,2025-11-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/994359171889496070,994359171889496070,3546664837057135,1762876800,2025-11-12 00:00:00,无,无,无
0,http://www.bilibili.com/opus/993704331056250883,993704331056250883,386055742,1763136000,2025-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/994786583383113733,994786583383113733,96646652,1763136000,2025-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/996237120554139651,996237120554139651,1132006212,1764000000,2025-11-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/981176276532330516,981176276532330516,700764023,1764172800,2025-11-27 00:00:00,无,无,无
0,http://www.bilibili.com/opus/994379010302541846,994379010302541846,526479088,1764259200,2025-11-28 00:00:00,无,无,无
0,http://www.bilibili.com/opus/993622683738439683,993622683738439683,327711134,1764432000,2025-11-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/991838429770678296,991838429770678296,1738056102,1764432000,2025-11-30 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1008808919283269649,1008808919283269649,394373125,1766505600,2025-12-24 00:00:00,无,无,无
0,http://www.bilibili.com/opus/998552838028132400,998552838028132400,1980678022,1766592000,2025-12-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1008100550355451944,1008100550355451944,1630529821,1766592000,2025-12-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1010364429778288688,1010364429778288688,618447026,1766592000,2025-12-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/997426349717061688,997426349717061688,533337148,1766592000,2025-12-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1008890742727245844,1008890742727245844,3546740875594396,1766592000,2025-12-25 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1011763079433682961,1011763079433682961,383666009,1767110400,2025-12-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/1014013096823357492,1014013096823357492,1435278966,1767110400,2025-12-31 00:00:00,无,无,无
状态,链接,活动id,upid,抽奖时间戳,抽奖时间,一等奖,二等奖,三等奖
